track,note,velocity,time,anomaly
1,59,54,0,0
1,59,0,60,0
1,56,56,0,0
1,56,0,60,0
1,55,61,0,0
1,55,0,120,0
1,79,65,120,0
1,82,65,0,0
1,85,65,600,1
1,91,79,0,0
1,91,0,90,0
1,79,0,0,0
1,82,0,0,0
1,85,0,0,0
1,94,67,150,0
1,96,81,0,0
1,84,67,0,0
1,91,118,240,2
1,91,0,90,0
1,94,0,0,0
1,96,0,0,0
1,84,0,0,0
1,92,70,150,0
1,84,70,0,0
1,97,20,360,3
1,96,0,120,0
1,84,0,0,0
1,92,0,0,0
1,59,52,120,0
1,59,0,60,0
1,60,54,0,0
1,60,0,60,0
1,62,56,0,0
1,67,77,60,2
1,64,59,0,0
1,64,0,60,0
1,65,63,0,0
1,65,0,120,0
1,92,72,120,0
1,89,72,0,0
1,101,85,0,0
1,101,0,120,0
1,89,0,0,0
1,92,0,0,0
1,61,50,120,0
